Category,Title,Price,Bedrooms,Floor Area,Lot Area,URL,Barangay,Town/City,Longitude,Latitude
house,"L-TH-1-196 - Acquired Property for Sale in Lot 41, Block 8, Modena Street, Camella Bu...",2182300,0,26,107,https://www.lamudi.com.ph/l-th-1-196-acquired-property-for-sale-in-lot-41-block-8-modena-street-camella-bulakan-subdivision-phase-1-brgy-matungao-bulacan-bulacan-1.html,Matungao,Bulacan,120.8865164,14.8035535
house,"L-TH-1-186- Acquired Property for Sale in, Lot 52, Block 14, Camella Tarlac, Phase 2,...",1200000,0,40,48,https://www.lamudi.com.ph/l-th-1-186-acquired-property-for-sale-in-lot-52-block-14-camella-tarlac-phase-2-brgy-maliwalo-tarlac-city-tarlac.html,Maliwalo,Tarlac,120.627325,15.486125
house,"L-R-1-1067-Acquired Property for Sale in  Lot 3, Block 8, Road Lot 3, JAD Farmville S...",3239400,0,159,150,https://www.lamudi.com.ph/l-r-1-1067-acquired-property-for-sale-in-lot-3-block-8-road-lot-3-jad-farmville-subdivision-brgy-duale-limay-bataan.html,Duale,Limay,120.5824827,14.5474056
house,2 Bedroom Townhouse Unit at Phirst Park Homes Lipa in (Calista Mid),1911310,2,40,47,https://www.lamudi.com.ph/2-bedroom-townhouse-unit-at-phirst-park-homes-lipa-168619336054.html,San Lucas,Lipa,121.1808769,14.0178701
house,(Type B) 3 Bedroom Townhouse Unit for sale in Maguey Townhomes,4877700,3,86,51,https://www.lamudi.com.ph/type-b-3-bedroom-townhouse-unit-for-sale-in-mague-168559952376.html,San Isidro,Antipolo,121.186609,14.59242
house,"House and Lot with 4 Bedrooms for Sale in Verona, Lumil, Silang- Orabella",8913000,4,147,176,https://www.lamudi.com.ph/house-and-lot-with-4-bedroom-for-sale-in-verona-lumil-silang-orabella.html,Lumil,Silang,121.012375,14.183282
house,"House and Lot with 3 Bedrooms for Sale in Verona, Lumil, Silang- Mariella Standard",4460000,3,63,88,https://www.lamudi.com.ph/house-and-lot-with-3-bedroom-for-sale-in-verona-lumil-silang-mariella-standard.html,Lumil,Silang,121.012375,14.183282
house,"Leia Two Storey Duplex for Sale in Sentosa, Calamba Laguna",2925600,3,60,80,https://www.lamudi.com.ph/leia-two-storey-duplex-for-sale-in-sentosa-calamba-laguna.html,Punta,Calamba,121.126212,14.182374
house,"5BR 2-Storey House and Lot for Sale at Siena Hills in Lipa, Batangas | Amadea Model",8215625,5,179,176,https://www.lamudi.com.ph/5br-2-storey-house-and-lot-for-sale-at-siena-hills-166150255712.html,Antipolo del Sur,Lipa,121.184916,13.913043
house,"4BR House and Lot (Serena Model) for Sale in San Francisco Heights, Calamba, Laguna",5400000,4,83,110,https://www.lamudi.com.ph/4br-house-and-lot-serena-model-for-sale-in-san-francisco-heights-calamba-laguna.html,Palo-Alto,Calamba,121.110018,14.188338
house,2-Storey 4BR Single Detached House and Lot (Wallace Model) for Sale in Washington Pla...,6298845,4,83,140,https://www.lamudi.com.ph/2-storey-4br-single-detached-house-and-lot-wallace-model-for-sale-in-washington-place-dasmarinas-cavite.html,Sampaloc II,Dasmariñas,120.965373,14.275019
house,"2-Storey 3BR House and Lot (Wharton Model) for Sale in Washington Place, Dasmariñas, ...",5692980,3,73,140,https://www.lamudi.com.ph/2-storey-3br-house-and-lot-wharton-model-for-sale-in-washington-place-dasmarinas-cavite.html,Sampaloc II,Dasmariñas,120.965373,14.275019
house,"2-Bedroom Townhouse (Stanza Model) for Sale in Gran Avila, Calamba, Laguna",1840805,2,43,47,https://www.lamudi.com.ph/2br-townhouse-house-and-lot-stanza-model-for-sale-in-gran-avila-calamba-laguna.html,Majada Labas,Calamba,121.107914,14.195456
house,"The Lakeshore | 3-Bedroom House and Lot for Sale in Mexico, Pampanga | Hyde Model",2705850,3,77,154,https://www.lamudi.com.ph/the-lakeshore-3-bedroom-house-and-lot-for-sale-in-168741253967.html,Panipuan,Mexico,120.668492,15.102519
house,ELegantly Finished 2 Storey townhouse in Pilar Village Las Pinas,9800000,4,135,92,https://www.lamudi.com.ph/elegantly-finished-2-storey-townhouse-in-pilar-vil-167888869429.html,Pilar,Las Piñas,121.00894,14.42465
house,"M-R-2-56- Acquired Property for Sale in Lot 14-A, Psd-00-066050, MOD 120 Avenue, Pila...",4818000,0,210,60,https://www.lamudi.com.ph/m-r-2-56-acquired-property-for-sale-in-lot-14-a-psd-00-066050-mod-120-avenue-pilar-village-brgy-almanza-pilar-village-las-pinas-city-retail.html,Pilar,Las Piñas,121.0080137,14.417168
house,"Single Detached Bungalow House (Aeon Combined) for Sale in Suntrust Sentosa, Calamba,...",3124880,2,71,120,https://www.lamudi.com.ph/single-detached-bungalow-house-aeon-combined-for-sale-in-suntrust-sentosa-calamba-laguna.html,Punta,Calamba,121.125144,14.183614
house,Mejestic Modern 3 Storey Duplex House and Lot For Sale in Royal South Village,7589000,3,167,52,https://www.lamudi.com.ph/fire-sale-mejestic-modern-3storey-duplex-house-and-167402063238.html,Talon Kuatro,Las Piñas,120.9997847,14.4371254
house,"L-R-1-966 - Acquired Property for Sale in Lot 3, Block 4, Road Lot 8, Willows of Wedg...",4187800,0,98,180,https://www.lamudi.com.ph/l-r-1-966-acquired-property-for-sale-in-lot-3-block-4-road-lot-8-willows-of-wedgewood-brgy-minien-west-santa-barbara-pangasinan.html,Minien West,Santa Barbara,120.481289,15.979055
house,Brand new 2 storey townhouse for sale in moonwalk village las pinas,5600000,3,115,71,https://www.lamudi.com.ph/brand-new-2-storey-townhouse-for-sale-in-moonwalk-167629445714.html,Talon Singko,Las Piñas,120.99559,14.42093
house,"House and Lot with 3 Bedrooms for Sale in Verona, Lumil, Silang- Mariella Premium",4956000,3,93,88,https://www.lamudi.com.ph/house-and-lot-with-3-bedroom-for-sale-in-verona-lumil-silang-mariella-premium.html,Lumil,Silang,121.012375,14.183282
house,"Camella Alta Silang | BELLA, RFO 2-Bedroom House and Lot for Sale in Silang, Cavite",10355000,2,53,199,https://www.lamudi.com.ph/camella-alta-silang-bella-rfo-2-bedroom-house-and-168448837156.html,Biga I,Silang,120.974194296,14.2431004872
house,"Camella Alta Silang | CARA wCB, 100sqm NRFO 3-Bedroom House and Lot for Sale in Silan...",7449000,3,66,100,https://www.lamudi.com.ph/camella-alta-silang-cara-wcb-100sqm-nrfo-3-bedroom-168923311757.html,Biga I,Silang,120.974194296,14.2431004872
house,"Camella Sierra Metro East | EZABELLE 100sqm, NRFO 2BR House and Lot for Sale in Antip...",5611000,2,46,100,https://www.lamudi.com.ph/camella-sierra-metro-east-ezabelle-100sqm-nrfo-2br-168560470359.html,Dalig,Antipolo,121.1957324,14.5581146714
house,"Asenso Village | Taipan 2BR Shop House for Sale in Ciudad de Calamba, Laguna | Aspire...",9430000,2,121,267,https://www.lamudi.com.ph/taipan-2br-shop-house-for-sale-at-asenso-village-in-ciudad-de-calamba-laguna-aspire-by-filinvest.html,Bubuyan,Calamba,121.111097,14.175239
house,"Camella Bucandala | CARA wCB, NRFO 3-Bedroom House and Lot for Sale in Imus, Cavite",10200000,3,66,99,https://www.lamudi.com.ph/camella-bucandala-cara-wcb-nrfo-3-bedroom-house-an-168431681183.html,Bucandala IV,Imus,120.9176919,14.3960455
house,"Camella Palawan | Ph2 CARA wCB, NRFO 2BR House and Lot for Sale in Puerto Princesa Ci...",7079000,3,66,99,https://www.lamudi.com.ph/camella-palawan-ph2-cara-wcb-nrfo-2br-house-and-lo-168423492456.html,Sicsican,Puerto Princesa,118.7121724,9.7885642
house,"Montefaro Village | NRFO 3-Bedroom Ariana House and Lot for Sale in Imus, Cavite",6088471,3,80,100,https://www.lamudi.com.ph/montefaro-village-nrfo-3-bedroom-ariana-house-and-16668347038.html,Carsadang Bago II,Imus,120.9232204,14.424086
house,"Camella Sierra Metro East | DANA SF wCB 138sqm, NRFO 4BR House and Lot for Sale in An...",8532000,4,85,138,https://www.lamudi.com.ph/camella-sierra-metro-east-dana-sf-wcb-138sqm-nrfo-168931308682.html,Dalig,Antipolo,121.1957324,14.5581146714
house,"L-R-1-622- Acquired Property for Sale in Lot 9, Pcs-03-010424, Himawari Apartment, Un...",4000000,0,252,243,https://www.lamudi.com.ph/l-r-1-622-acquired-property-for-sale-in-lot-9-pcs-03-010424-himawari-apartment-unnamed-road-brgys-imelda-ds-garcia-ms-garcia-san-juan-accfa-cabanatuan-city-nueva-ecija-retail.html,Imelda District,Cabanatuan,120.960633,15.47577
house,"Camella Calamba | ARIELLE Inner Unit, NRFO 2-Bedroom Townhouse for Sale in Laguna",2978000,2,36,40,https://www.lamudi.com.ph/camella-calamba-arielle-inner-unit-nrfo-2-bedroom-168380679747.html,Palo-Alto,Calamba,121.1182048,14.1957614
house,"3BR House and Lot (Scarlett Model) for Sale in San Francisco Heights, Calamba, Laguna",4767000,3,72,110,https://www.lamudi.com.ph/3br-house-and-lot-scarlett-model-for-sale-in-san-francisco-heights-calamba-laguna.html,Palo-Alto,Calamba,121.110018,14.188338
house,"Camella Lipa | MARA CB Enhanced, RFO 3-Bedroom House and Lot for Sale in Lipa City, B...",6591000,3,53,99,https://www.lamudi.com.ph/camella-lipa-mara-cb-enhanced-rfo-3-bedroom-house-169017982720.html,Tibig,Lipa,121.1483244,13.9549193
house,"L-S-1-201604-135: Acquired Property House and Lot for Sale in Lot 15, Block 2, Somers...",2886500,0,72,107,https://www.lamudi.com.ph/l-s-1-201604-135-acquired-property-house-and-lot-f-167893037571.html,Navarro,General Trias,120.902039,14.39055068
house,"L-S-5-201604-52: Acquired Property  for Sale in Lot 72, Block 16, Canyon Ranch Subdiv...",5403505,0,133,87,https://www.lamudi.com.ph/l-s-5-201604-52-acquired-property-for-sale-in-lot-167359012715.html,Lantic,Carmona,121.0393379,14.2857792
house,"L-R-1-134- Acquired Property for Sale in Lot 23, Block 2, Golden City Subdivision, Ph...",2717000,0,190,95,https://www.lamudi.com.ph/l-r-1-134-acquired-property-for-sale-in-lot-23-block-2-golden-city-subdivision-phase-4-brgy-dila-sta-rosa-city-laguna-retail.html,Dila,Santa Rosa,121.116843,14.2915
house,"L-R-1-957- Acquired Property for Sale in No. 25 (Lot 58, Block 1), Cebu Avenue, Villa...",2881100,0,95,71,https://www.lamudi.com.ph/l-r-1-957-acquired-property-for-sale-in-no-25-lot-58-block-1-cebu-avenue-villas-del-pueblo-brgy-buli-taal-batangas-1.html,Buli,Taal,120.955093,13.885835
house,Furnished House For Sale located at The Enclave Fil-Am Road Angeles City.,15500000,3,320,200,https://www.lamudi.com.ph/furnished-house-for-sale-located-at-the-enclave-fi-168959020574.html,Cuayan,Angeles,120.579214,15.13943
house,"2-Storey 4BR House and Lot (Amanda Model) for Sale in Governor's Hills, General Trias...",7841100,4,167,154,https://www.lamudi.com.ph/2-storey-4br-house-and-lot-amanda-model-for-sale-in-governors-hills-general-trias-cavite.html,Biclatan,General Trias,120.915607,14.284127
house,"L-S-1-201604-134: Acquired Property House and Lot for Sale in Lot 42, Block 15, Kensi...",1519150,0,38,51,https://www.lamudi.com.ph/l-s-1-201604-134-acquired-property-house-and-lot-f-167893036675.html,Navarro,General Trias,120.8962844,14.39382633
house,"Talanai Homes | APITONG 2-Bedroom 2-Storey House and Lot for Sale in Mabalacat, Pampa...",2224500,2,50,65,https://www.lamudi.com.ph/talanai-homes-apitong-2-bedroom-2-storey-house-and-168803260294.html,Sapang Biabas,Mabalacat,120.634718,15.20769
house,"L-R-1-938- Acquired Property for Sale in Lot 26, Block 1, East Grove Subdivision at M...",2529600,0,64,65,https://www.lamudi.com.ph/l-r-1-938-acquired-property-for-sale-in-lot-26-block-1-east-grove-subdivision-at-metropolis-lucena-phase-4-brgy-kanlurang-mayao-lucena-city-quezon.html,Mayao Kanluran,Lucena,121.630938,13.967566
house,"For Sale 4 Bedroom Townhouse with Roof Deck in Mahogany Place 3, Taguig City",35000000,4,310,105,https://www.lamudi.com.ph/4-bedroom-townhouse-with-roof-deck-167654415095.html,Bambang,Taguig,121.06934,14.524033
house,Vista Real Classica Two Story House For Sale,28000000,4,200,240,https://www.lamudi.com.ph/vista-real-classica-two-story-house-for-sale-169054058925.html,Matandang Balara,Quezon City,121.082236,14.665648
house,"JOSEFA 3BR 2-Storey Single Detached House for Sale at Heroes' Lane in District 2, Gam...",4989633,3,109,120,https://www.lamudi.com.ph/josefa-3br-2-storey-single-detached-house-for-sale-at-heroes-lane-in-district-2-gamu-isabela.html,District II,Gamu,121.8362941,17.0587657
house,"3BR Single Detached in Southwind San Pedro, Laguna",11539000,3,167,132,https://www.lamudi.com.ph/3br-single-detached-in-southwind-san-pedro-laguna-168334558714.html,San Antonio,San Pedro,121.0433415,14.3669314
house,Futura Homes Koronadal | Amber 2BR Townhouse End Unit for Sale in South Cotabato | Fu...,3104400,2,40,78,https://www.lamudi.com.ph/amber-2br-townhouse-end-unit-for-sale-at-futura-homes-koronadal-in-south-cotabato-futura-by-filinvest.html,Concepcion,Koronadal,124.872987,6.477294
house,Brand New Ultra-modern Tropical House for sale BF Homes Parañaque City,78000000,7,450,280,https://www.lamudi.com.ph/brand-new-ultra-modern-tropical-home-for-sale-bf-h-167445948567.html,B.F. Homes,Parañaque,121.0245799,14.4521766
house,"Multi-level Modern Contemporary Home For Sale in Havila Township, Taytay Rizal",37000000,4,350,192,https://www.lamudi.com.ph/multi-level-modern-contemporary-home-for-sale-in-h-168544490865.html,Dolores,Taytay,121.16057,14.55747
house,Brand new 3storey Triplex Modern House and Lot with 1car gara in Pilar las pinas,10578000,4,208,80,https://www.lamudi.com.ph/brand-new-3storey-triplex-modern-house-and-lot-wit-167593205781.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,Modern Single House with 2 Car Garage in BF Resort Village Las Piñas,25000000,5,312,213,https://www.lamudi.com.ph/modern-single-house-with-2car-garage-in-bf-resort-167593462288.html,Talon Uno,Las Piñas,120.987165,14.446596
house,"Modern Single House and lot for sale in BF Resort Village, Las Piñas",25000000,5,312,213,https://www.lamudi.com.ph/modern-single-house-in-bf-resort-village-las-pinas-167630028044.html,Talon Uno,Las Piñas,120.987165,14.446596
house,Brand New 2 Storey Single Detached House with Nice Location in Imus,11200000,4,219,150,https://www.lamudi.com.ph/brand-new-2-storey-single-detached-house-with-nice-168121443150.html,Anabu II-A,Imus,120.9356405,14.3841135
house,Brand New 2 Storey Single Detached House with Nice Location for sale in Imus,10500000,4,207,150,https://www.lamudi.com.ph/brand-new-2-storey-single-detached-house-with-nice-168121310639.html,Anabu II-A,Imus,120.9356405,14.3841135
house,Brand New 2 Storey Single Detached House with Nice Location in Dasmariñas,9250000,4,209,150,https://www.lamudi.com.ph/brand-new-2-storey-single-detached-house-with-nice-168121178933.html,Paliparan I,Dasmariñas,120.986405,14.282791
house,"Brand New 2 Storey Townhouse for Sale in Pilar Village, Las Piñas",7900000,3,130,80,https://www.lamudi.com.ph/brand-new-2-storey-townhouse-for-sale-in-pilar-vil-16823542928.html,Pilar,Las Piñas,121.0080137,14.417168
house,for sale modern design house and lot in pilar village las piñas,11300000,4,220,87,https://www.lamudi.com.ph/for-sale-modern-design-house-and-lot-in-pilar-vill-168326233663.html,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,For Sale: Modern Elegant Single Detached Semi Furnished House & Lot in Soluna,11000000,3,110,136,https://www.lamudi.com.ph/for-sale-modern-elegant-single-detached-semi-furni-168328738336.html,Mambog IV,Bacoor,120.9622969,14.4204905
house,brand new (2) storey town house for sale with 1car garage in parañaque,8300000,4,145,77,https://www.lamudi.com.ph/brand-new-2-storey-town-house-for-sale-with-1car-g-168369606436.html,San Isidro,Parañaque,121.011835,14.468547
house,for sale brand new modern design (3) storey duplex with roof deck,10000000,5,240,120,https://www.lamudi.com.ph/for-sale-brand-new-modern-design-3-storey-duplex-w-168369600986.html,Pamplona Tres,Las Piñas,120.981053,14.455671
house,BRAND NEW TWO (2) STOREY DUPLEX HOUSE AND LOT FOR SALE IN LAS PINAS,4800000,3,80,70,https://www.lamudi.com.ph/brand-new-two-2-storey-duplex-house-and-lot-for-sa-168372593247.html,Pamplona Tres,Las Piñas,120.981053,14.455671
house,For sale brand new two (2) storey triplex house and lot in las pinas,6500000,3,120,73,https://www.lamudi.com.ph/for-sale-brand-new-two-2-storey-triplex-house-and-168413663262.html,Pamplona Dos,Las Piñas,120.973539,14.448666
house,Old House for Sale Urdaneta Village Makati,370000000,4,644,1061,https://www.lamudi.com.ph/old-house-for-sale-urdaneta-village-makati-168480505085.html,Urdaneta,Makati,121.029209,14.555756
house,"Solaya Lipa | 4BR 2-Storey HIRAYA House and Lot for Sale in Lipa City, Batangas | 149...",9775022,4,102,149,https://www.lamudi.com.ph/solaya-lipa-4br-2-storey-hiraya-house-and-lot-for-167962514628.html,Tanguay,Lipa,121.137618,13.977427
house,"Solaya Lipa | For Sale 3BR 2-Storey SINTA House and Lot in Lipa City, Batangas | 108s...",5951405,3,58,108,https://www.lamudi.com.ph/solaya-lipa-for-sale-3br-2-storey-sinta-house-and-167962872023.html,Tanguay,Lipa,121.137618,13.977427
house,"3BR 2-Storey Single Detached House and Lot for Sale at Kota Keluarga in San Juan, Bat...",12500000,3,103,325,https://www.lamudi.com.ph/3br-2-storey-single-detached-house-and-lot-for-sal-166935040822.html,Laiya-Ibabao,San Juan,121.422891,13.673186
house,"4BR 2-Storey Single Detached House and Lot for Sale at Kota Keluarga in San Juan, Bat...",13500000,4,130,325,https://www.lamudi.com.ph/4br-2-storey-single-detached-house-and-lot-for-sal-166935042020.html,Laiya-Ibabao,San Juan,121.422891,13.673186
house,"3BR 2-Storey SD House and Lot for Sale at Pueblo Niño in Rosario, Batangas | Nadia RF...",6800000,3,103,150,https://www.lamudi.com.ph/3br-2-storey-sd-house-and-lot-for-sale-at-pueblo-n-168629327168.html,Masaya,Rosario,121.169862,13.84912
house,Vista Real Classica Two Story House For Sale,28000000,4,200,240,https://www.lamudi.com.ph/vista-real-classica-two-story-house-for-sale-169054058925.html,Matandang Balara,Quezon City,121.082236,14.665648
house,Overlooking Multi-level Modern House in Havila Taytay rizal near Ortigas ext. C6,37000000,4,350,192,https://www.lamudi.com.ph/overlooking-multi-level-modern-house-in-havila-tay-16853679064.html,Dolores,Taytay,121.148117,14.573461
house,"JOSEFA 3BR 2-Storey Single Detached House for Sale at Heroes' Lane in District 2, Gam...",4989633,3,109,120,https://www.lamudi.com.ph/josefa-3br-2-storey-single-detached-house-for-sale-at-heroes-lane-in-district-2-gamu-isabela.html,District II,Gamu,121.8362941,17.0587657
house,"3-Bedroom House and Lot for Sale at Lancaster New City in Kawit, Cavite – GABRIELLE M...",6650000,3,84,120,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-kawit-cavite-gabrielle-model.html,San Sebastian,Kawit,120.898962,14.4185112
house,"4-Bedroom Townhouse for Sale at Lancaster New City in General Trias, Cavite – ADELLE ...",3336800,4,70,60,https://www.lamudi.com.ph/4-bedroom-townhouse-for-sale-at-lancaster-new-city-in-general-trias-cavite-adelle-model.html,Pasong Camachile I,General Trias,120.896613,14.37318
house,"3BR Single Detached in Southwind San Pedro, Laguna",11539000,3,167,132,https://www.lamudi.com.ph/3br-single-detached-in-southwind-san-pedro-laguna-168334558714.html,San Antonio,San Pedro,121.0433415,14.3669314
