Category,Title,Price,Region,Bedrooms,Floor Area,Lot Area,URL,Image Link,Barangay,Town/City,Longitude,Latitude
house,"L-R-1-967- Acquired Property for Sale in Lot 7, Block 1, Camella Heights of Wedgewood...",3432000,Pangasinan,0,90,168,https://www.lamudi.com.ph/l-r-1-967-acquired-property-for-sale-in-lot-7-block-1-camella-heights-of-wedgewood-brgy-minien-west-santa-barbara-pangasinan.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/92ad6791c88bc7.webp,Minien West,Santa Barbara,120.481289,15.979055
house,"L-R-1-1129- Acquired Property  for Sale in Lot 6, Block 12 Pcs-04-028918, corner of B...",2928100,Batangas,0,71,89,https://www.lamudi.com.ph/l-r-1-1129-acquired-property-for-sale-in-lot-6-block-12-pcs-04-028918-corner-of-bataan-and-palawan-sts-villas-del-pueblo-subdivision-phase-1-brgy-buli-taal-batangas.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/419d5149dcacac.webp,Buli,Taal,120.955093,13.885835
house,"3 Story 4 Bedrooms Duplex House for Sale in AFPOVAI, Taguig City",48800000,Metro Manila,4,410,200,https://www.lamudi.com.ph/3-story-4-bedrooms-duplex-house-for-sale-in-afpovai-taguig-city.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ad15dc9ec4c76c.webp,Western Bicutan,Taguig,121.036376,14.517219
house,"L-R-1-339- Acquired Property for Sale in Lot 39, Block 5, Italy Street, Ivory Crest V...",2272800,Cavite,0,116,55,https://www.lamudi.com.ph/l-r-1-339-acquired-property-for-sale-in-lot-39-block-5-italy-street-ivory-crest-village-brgy-salitran-dasmari.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c4f186aff035f8.webp,Salitran I,Dasmariñas,120.9428209,14.3482841
house,"Affordable Townhouse for Sale in Princessville, Bagumbong Caloocan",3150000,Metro Manila,3,61,40,https://www.lamudi.com.ph/affordable-townhouse-for-sale-in-princessville-bag-169147133950.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/be1d8ab519fbb0.webp,Bagumbong,Caloocan,121.0176813,14.7514674
house,"House and Lot For Sale in Springdale Baliwag, Baliuag, Bulacan",2687400,Bulacan,2,42,48,https://www.lamudi.com.ph/house-and-lot-for-sale-in-springdale-baliwag-baliu-16873418680.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b05cdebd1c7abf.webp,Tarcan,Baliuag,120.8650252,14.9337629
house,"For Sale Brand New 2 Storey Triplex House in Moonwalk Village, Las Piñas",6000000,Metro Manila,3,110,74,https://www.lamudi.com.ph/for-sale-brand-new-2-storey-triplex-in-moonwalk-village-las-pinas-6.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6d6aecb50b4efc.webp,Talon Singko,Las Piñas,120.996723,14.422561
house,"For Sale Brand new 2 Storey Spacious Townhouse in Daang-Hari, Las Piñas",19047280,Metro Manila,4,179,120,https://www.lamudi.com.ph/for-sale-brand-new-2-storey-spacious-mansion-in-da-166631310448.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7c123ae80df66b.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"Nuvali Treveia Brand New House for Sale in Canlubang, Calamba, Laguna",30000000,Laguna,4,302,250,https://www.lamudi.com.ph/nuvali-treveia-brand-new-house-for-sale-in-canlubang-calamba-laguna.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9a6dce93bfc77e.webp,Canlubang,Calamba,121.0533622,14.1857173
house,"For Sale!  6-BR Brand New Modern Contemporary House in Mirala Nuvali, Calamba",45000000,Laguna,6,442,448,https://www.lamudi.com.ph/for-sale-6-br-brand-new-modern-contemporary-house-168023850214.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d0b8027a09b3f4.webp,Canlubang,Calamba,121.0533622,14.1857173
house,"For Sale!  4BR Brand New House And Lot In Treviea, Nuvali,Canlubang Calamba",34000000,Laguna,4,302,250,https://www.lamudi.com.ph/for-sale-4br-brand-new-house-and-lot-in-treviea-nu-168023850436.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7b64dfc791ab11.webp,Canlubang,Calamba,121.0533622,14.1857173
house,Old House for Sale in Bel Air Village Makati,220010000,Metro Manila,4,353,562,https://www.lamudi.com.ph/old-house-for-sale-in-bel-air-village-makati-168359769367.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/87142d00224095.webp,Bel-Air,Makati,121.02362,14.56146
house,"Old House for Sale in Urdaneta Village, Makati City, Metro Manila",370433000,Metro Manila,4,677,1061,https://www.lamudi.com.ph/old-house-for-sale-in-urdaneta-village-makati-city-168735617044.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0c488e52f0de97.webp,Urdaneta,Makati,121.02908,14.5551
house,AFPOVAI House and Lot for Sale - Phase 5,71000000,Metro Manila,3,172,400,https://www.lamudi.com.ph/afpovai-house-and-lot-for-sale-phase-5-16850930365.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/22bd86d50febbf.webp,Western Bicutan,Taguig,121.036376,14.517219
house,"2 Bedroom Townhouse For Sale at The Granary, San Antonio, Biñan, Laguna",0,Laguna,2,43,45,https://www.lamudi.com.ph/2-bedroom-townhouse-for-sale-at-the-granary-san-an-168933477341.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e9d536ee2cc28f.webp,San Antonio,Biñan,121.0895615,14.3355937
house,"3BR 2-Storey JASMINE House and Lot for Sale in Ameria, Panabo, Davao del Norte | Bloc...",11579129,Davao del Norte,3,124,300,https://www.lamudi.com.ph/3br-2-storey-jasmine-house-and-lot-for-sale-in-ame-169111870491.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f0a214bcc8ae1b.webp,New Pandan,Panabo,125.6853035,7.2970328
house,"3BR 2-Storey SD House and Lot for Sale at Pueblo Niño in Rosario, Batangas | Nadia",6878000,Batangas,3,103,200,https://www.lamudi.com.ph/3br-2-storey-sd-house-for-sale-at-pueblo-ni-o-in-r-16623714374.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/99601b43ecbdf0.webp,Masaya,Rosario,121.169862,13.84912
house,"4-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – BRIANA Model",6756360,Cavite,4,110,100,https://www.lamudi.com.ph/4-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-briana-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/534dc8c0634fef.webp,Alapan II-A,Imus,120.9062254,14.4084872
house,"3-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – CHESSA Model",5978000,Cavite,3,90,100,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-chessa-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b7112cd082f01c.webp,Alapan II-A,Imus,120.9062254,14.4084872
house,"3-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – AIRA Model",5282600,Cavite,3,80,92,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-aira-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/308af1ad3ae5af.webp,Alapan II-A,Imus,120.9062254,14.4084872
house,"3-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – MARGARET Mod...",5690000,Cavite,3,72,100,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-margaret-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2fa8f5570eaf31.webp,Alapan II-A,Imus,120.9062254,14.4084872
house,"3-Bedroom House and Lot for Sale at Lancaster New City in General Trias, Cavite – GAB...",6650000,Cavite,3,84,120,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-general-trias-cavite-gabrielle-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cb09cc9139e14a.webp,Pasong Camachile I,General Trias,120.896613,14.37318
house,"3-Bedroom House and Lot for Sale at Lancaster New City in General Trias, Cavite – CHE...",5978000,Cavite,3,90,100,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-general-trias-cavite-chessa-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b7112cd082f01c.webp,Pasong Camachile I,General Trias,120.896613,14.37318
house,"3-Bedroom Townhouse for Sale at Micara Estates in Tanza, Cavite | Portia Typical End ...",2258057,Cavite,3,45,62,https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-at-micara-estates-in-167945800277.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0ce9edccfcf483.webp,Sahud Ulan,Tanza,120.829124,14.374237
house,Brand New Modern Design Townhouse for sale in Las Piñas near Perpetual Help,6300000,Metro Manila,3,100,79,https://www.lamudi.com.ph/brand-new-modern-design-townhouse-for-sale-in-las-16812124416.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a369a174663a62.webp,Pamplona Tres,Las Piñas,120.981053,14.455671
house,FOR SALE HOUSE AND LOT WITH 1CAR GARAGE IN PONTICELLI DAANG HARI,9500000,Cavite,3,110,93,https://www.lamudi.com.ph/for-sale-house-and-lot-with-1car-garage-in-pontice-168128526492.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/eb94771056dd99.webp,Molino IV,Bacoor,120.9943658,14.3810075
house,Brand New Two (2) Storey Townhouse with Roof Deck for sale in Las Piñas,10500000,Metro Manila,4,120,101,https://www.lamudi.com.ph/brand-new-two-2-storey-townhouse-with-roof-deck-fo-168382346996.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d23d74f8423ed6.webp,Almanza Uno,Las Piñas,121.0140532,14.4324914
house,For Sale Modern Design Three (3) Storey Triplex House and Lot in DBP Village,10878000,Metro Manila,4,200,87,https://www.lamudi.com.ph/for-sale-modern-design-three-3-storey-triplex-hous-168382357925.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a1fc9de449da03.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,Brand New 2 Storey Spacious Single Detached House in Daang-Hari,25000000,Metro Manila,3,187,240,https://www.lamudi.com.ph/brand-new-2-storey-spacious-single-detached-house-168413822721.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/857f1d1ac8ec8e.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,"Periveo | ERIN 4-Bedroom Single Detached House and Lot for Sale in Lipa, Batangas",11521466,Batangas,4,114,180,https://www.lamudi.com.ph/periveo-erin-4-bedroom-single-detached-house-and-l-169079809899.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/be8194cf4a8b0a.webp,Mabini,Lipa,121.1480912,13.8987399
house,"4-Bedroom House for Sale at Ayala Westgrove Heights, Silang, Cavite",68000000,Cavite,4,506,389,https://www.lamudi.com.ph/4-bedroom-house-for-sale-at-ayala-westgrove-height-169133020888.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0efad87fad5f86.webp,Puting Kahoy,Silang,121.0361144,14.2174433
house,"For Sale Triplex House in Pamplona Uno, Las Piñas City, Metro Manila",6500000,Metro Manila,3,120,73,https://www.lamudi.com.ph/for-sale-triplex-house-in-pamplona-uno-las-pi-as-c-168267727465.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/746e6db735b5c6.webp,Pamplona Uno,Las Piñas,120.970077,14.457726
house,"For Sale Brand New 2 Storey Triplex House in Moonwalk Village, Las Piñas",6000000,Metro Manila,3,110,74,https://www.lamudi.com.ph/for-sale-brand-new-2-storey-triplex-in-moonwalk-village-las-pinas-6.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6d6aecb50b4efc.webp,Talon Singko,Las Piñas,120.996723,14.422561
house,"For Sale Brand new 2 Storey Spacious Townhouse in Daang-Hari, Las Piñas",19047280,Metro Manila,4,179,120,https://www.lamudi.com.ph/for-sale-brand-new-2-storey-spacious-mansion-in-da-166631310448.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7c123ae80df66b.webp,Almanza Dos,Las Piñas,121.0078767,14.4023926
house,Spectacular Prime Location Modern 3 Storey House and Lot for Sale in Pilar,10578000,Metro Manila,4,216,105,https://www.lamudi.com.ph/brand-new-modern-elegant-with-roofdeck-house-and-lot-in-pilar-village-las-pinas-45.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0c0bedf7b2472c.webp,Pilar,Las Piñas,121.0080137,14.417168
house,Old House for Sale in Bel Air Village Makati,220010000,Metro Manila,4,353,562,https://www.lamudi.com.ph/old-house-for-sale-in-bel-air-village-makati-168359769367.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/87142d00224095.webp,Bel-Air,Makati,121.02362,14.56146
house,"Old House for Sale in Urdaneta Village, Makati City, Metro Manila",370433000,Metro Manila,4,677,1061,https://www.lamudi.com.ph/old-house-for-sale-in-urdaneta-village-makati-city-168735617044.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0c488e52f0de97.webp,Urdaneta,Makati,121.02908,14.5551
house,"Nuvali Treveia Brand New House for Sale in Canlubang, Calamba, Laguna",30000000,Laguna,4,302,250,https://www.lamudi.com.ph/nuvali-treveia-brand-new-house-for-sale-in-canlubang-calamba-laguna.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9a6dce93bfc77e.webp,Canlubang,Calamba,121.0533622,14.1857173
house,Verdana Homes Mamplasan (Biñan) 3-Storey Asian Balinese House for Sale!,21500000,Laguna,4,250,200,https://www.lamudi.com.ph/verdana-homes-mamplasan-bi-an-3-storey-asian-balin-165952152558.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7597a99f71253a.webp,Langkiwa,Biñan,121.0617653,14.2968418
house,"3BR 2-Storey JASMINE House and Lot for Sale in Ameria, Panabo, Davao del Norte | Bloc...",11579129,Davao del Norte,3,124,300,https://www.lamudi.com.ph/3br-2-storey-jasmine-house-and-lot-for-sale-in-ame-169111870491.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f0a214bcc8ae1b.webp,New Pandan,Panabo,125.6853035,7.2970328
house,"3BR 2-Storey SD House and Lot for Sale at Pueblo Niño in Rosario, Batangas | Nadia",6878000,Batangas,3,103,200,https://www.lamudi.com.ph/3br-2-storey-sd-house-for-sale-at-pueblo-ni-o-in-r-16623714374.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/99601b43ecbdf0.webp,Masaya,Rosario,121.169862,13.84912
house,"A 2 Storey with 3-BR House and Lot For Sale in Santa Maria, Bulacan",4100000,Bulacan,3,60,80,https://www.lamudi.com.ph/a-2-storey-with-3-br-house-and-lot-for-sale-in-san-169114226415.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/901de86f40a374.webp,Manggahan,Santa Maria,120.9404396,14.8437109
house,"For Sale: 3-Storey 4BR House and Lot in The Villas at Dasmariñas Highlands, Dasmariña...",9500000,Cavite,4,155,66,https://www.lamudi.com.ph/for-sale-3-storey-4br-house-and-lot-in-the-villas-16812847546.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d1feda2022d734.webp,San Agustin I,Dasmariñas,120.944111,14.304975
house,AFPOVAI House and Lot for Sale - Phase 5,71000000,Metro Manila,3,172,400,https://www.lamudi.com.ph/afpovai-house-and-lot-for-sale-phase-5-16850930365.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/22bd86d50febbf.webp,Western Bicutan,Taguig,121.036376,14.517219
house,"4-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – BRIANA Model",6756360,Cavite,4,110,100,https://www.lamudi.com.ph/4-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-briana-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/534dc8c0634fef.webp,Alapan II-A,Imus,120.9062254,14.4084872
house,"3-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – CHESSA Model",5978000,Cavite,3,90,100,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-chessa-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b7112cd082f01c.webp,Alapan II-A,Imus,120.9062254,14.4084872
house,"3-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – AIRA Model",5282600,Cavite,3,80,92,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-aira-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/308af1ad3ae5af.webp,Alapan II-A,Imus,120.9062254,14.4084872
house,"3-Bedroom House and Lot for Sale at Lancaster New City in Imus, Cavite – MARGARET Mod...",5690000,Cavite,3,72,100,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-imus-cavite-margaret-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2fa8f5570eaf31.webp,Alapan II-A,Imus,120.9062254,14.4084872
house,"3-Bedroom House and Lot for Sale at Lancaster New City in General Trias, Cavite – GAB...",6650000,Cavite,3,84,120,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-general-trias-cavite-gabrielle-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cb09cc9139e14a.webp,Pasong Camachile I,General Trias,120.896613,14.37318
house,"3-Bedroom House and Lot for Sale at Lancaster New City in General Trias, Cavite – CHE...",5978000,Cavite,3,90,100,https://www.lamudi.com.ph/3-bedroom-house-and-lot-for-sale-at-lancaster-new-city-in-general-trias-cavite-chessa-model.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b7112cd082f01c.webp,Pasong Camachile I,General Trias,120.896613,14.37318
house,"3-Bedroom Townhouse for Sale at Micara Estates in Tanza, Cavite | Portia Typical End ...",2258057,Cavite,3,45,62,https://www.lamudi.com.ph/3-bedroom-townhouse-for-sale-at-micara-estates-in-167945800277.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0ce9edccfcf483.webp,Sahud Ulan,Tanza,120.829124,14.374237
house,"2 Bedroom Townhouse For Sale at The Granary, San Antonio, Biñan, Laguna",0,Laguna,2,43,45,https://www.lamudi.com.ph/2-bedroom-townhouse-for-sale-at-the-granary-san-an-168933477341.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e9d536ee2cc28f.webp,San Antonio,Biñan,121.0895615,14.3355937
house,"Valle Dulce | Caroline 1BR House for Sale in Calamba, Laguna | Futura by Filinvest",1754700,Laguna,1,29,70,https://www.lamudi.com.ph/caroline-1br-house-for-sale-in-valle-dulce-at-pueblo-solana-ciudad-de-calamba-laguna-futura-by-filinvest.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1e2f8253de3916.webp,Bubuyan,Calamba,121.102248,14.170923
house,Futura Homes Koronadal | Amber 2BR Townhouse Inner Unit for Sale in South Cotabato | ...,2425500,South Cotabato,2,40,50,https://www.lamudi.com.ph/amber-2br-townhouse-inner-unit-for-sale-at-futura-homes-koronadal-in-south-cotabato-futura-by-filinvest.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/02b922fa9f7b9c.webp,Concepcion,Koronadal,124.872987,6.477294
house,4-Bedroom Single Attached House and Lot for Sale in Ajoya Pampanga (Mexico) - with Sp...,5300000,Pampanga,4,91,143,https://www.lamudi.com.ph/4-bedroom-single-attached-house-and-lot-for-sale-in-ajoya-pampanga-mexico-with-special-offer.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1933e2728d5b6e.webp,Eden,Mexico,120.656765,15.128614
house,"4-Bedroom ASTA 2-Storey Single Attached House for Sale in Amoa, Compostela, Cebu",6300000,Cebu,4,82,120,https://www.lamudi.com.ph/4-bedroom-asta-2-storey-single-attached-house-for-168068374637.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/830b9e605461d1.webp,Tamiao,Compostela,123.994411,10.44226
house,"Periveo | ERIN 4-Bedroom Single Detached House and Lot for Sale in Lipa, Batangas",11521466,Batangas,4,114,180,https://www.lamudi.com.ph/periveo-erin-4-bedroom-single-detached-house-and-l-169079809899.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/be8194cf4a8b0a.webp,Mabini,Lipa,121.1480912,13.8987399
house,Luxurious Multinational Village For Sale Modern Brand New House Parañaque,128000000,Metro Manila,6,800,450,https://www.lamudi.com.ph/luxurious-multinational-village-for-sale-modern-br-166391365661.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ba5decabb3cfb3.webp,Moonwalk,Parañaque,121.008496,14.492371
house,"For Sale Elegant Triplex House in Moonwalk Village, Las Piñas City",7698000,Metro Manila,3,167,63,https://www.lamudi.com.ph/elegant-triplex-house-in-moonwalk-las-pinas-city-16690845610.html,https://static-ph.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0b36824d367f6b.webp,Talon Dos,Las Piñas,120.985214,14.438526
